team,opponent,team_rank,opp_rank,opp_off_rank,opp_def_rank,date,venue,result,t_score_t,t_score_o,score_t,score_o,t_rating_t,t_rating_o,rating_t,rating_o,t_poss_t,t_poss_o,poss_t,poss_o,color_rating_t,color_rating_o
Wright State,California,148,77,96,63,2025-11-06,away,L,67,77,67,74.0927505362015,97.1014492753623,111.594202898551,101.159081511966,111.450101552104,69,69,66.2323134992822,66.4806487426683,#A5C7E5,#EDF4FA
Wright State,Toledo,148,135,90,223,2025-11-11,home,L,71,81,64.0334822341277,75.349353759695,102.898550724638,119.117647058824,101.288960901923,120.758312313629,69,68,63.2186189530868,62.396825788688,#A6C8E5,#A2C5E4
Wright State,Radford,148,224,197,253,2025-11-15,neutral,W,92,59,65.1745794802994,40.5255431846911,126.027397260274,79.7297297297297,115.519737018274,71.7985911453339,73,74,56.4185663528557,56.4433682308051,#F4F8FB,#FF9C1F
Wright State,Kent State,148,151,133,186,2025-11-16,neutral,L,72,76,69.0628431063507,74.2561880997047,96,101.333333333333,95.3544428739623,101.365072393118,75,75,72.4275041883855,73.2561880997047,#85B3DB,#FFDAAC
Wright State,Stetson,148,314,239,344,2025-11-25,away,W,79,62,69.4696608408093,44.3146485912021,121.538461538462,93.9393939393939,123.62636022825,82.5029373538369,65,66,56.1932428590053,53.7128131585744,#FFEBD2,#FF9C1F
Wright State,Butler,148,94,73,135,2025-11-28,away,L,69,94,65.2632148125976,81.5465031196136,90.7894736842105,125.333333333333,95.1217530243621,119.323007599449,76,75,68.6101892969558,68.3409719216547,#84B3DB,#AECDE7
Wright State,Youngstown State,148,217,232,195,2025-12-03,away,L,68,69,68,69,98.5507246376812,100,98.5507246376812,100,69,69,69,69,#97BEE0,#FFD49D
Wright State,Green Bay,148,245,148,324,2025-12-07,home,W,86,58,70.9020222616334,49.102487613398,124.63768115942,84.0579710144928,123.528357582035,86.8098734402712,69,69,57.3973649852402,56.5632521595398,#FFEBD3,#FF9C1F
Wright State,Marshall,148,185,114,278,2025-12-13,away,L,74,76,74,76,115.625,118.75,115.625,118.75,64,64,64,64,#F5F8FC,#B2CFE8
Wright State,Miami (OH),148,81,61,137,2025-12-16,home,L,76,83,68.2266554325524,78.253834444361,105.555555555556,115.277777777778,100.907022665644,114.140264522838,72,72,67.6133866902625,68.5593596365843,#A4C6E4,#D7E6F3
