team,opponent,team_rank,opp_rank,opp_off_rank,opp_def_rank,date,venue,result,t_score_t,t_score_o,score_t,score_o,t_rating_t,t_rating_o,rating_t,rating_o,t_poss_t,t_poss_o,poss_t,poss_o,color_rating_t,color_rating_o
Penn,American,153,243,227,258,2025-11-09,away,L,78,84,76.4285754741162,83.1444964643037,101.298701298701,107.692307692308,101.201001506459,107.77761249991,77,78,75.521560396058,77.1444964643037,#E0ECF6,#EFF5FA
Penn,Providence,153,72,40,168,2025-11-11,away,L,81,106,67.1475050445918,84.9979635192337,102.53164556962,134.177215189873,104.824450817196,130.698429271888,79,79,64.0571016791597,65.0336534208953,#FDFEFE,#A5C7E5
Penn,Saint Joseph's,153,107,191,58,2025-11-17,home,W,83,74,78.3809589709045,73.04700819298,110.666666666667,98.6666666666667,108.377792282114,99.6625318866216,75,75,72.3219741982507,73.2943532641535,#FFEFDC,#FFF8F1
Penn,Drexel,153,213,295,122,2025-11-21,away,W,84,68,71.5928776600244,54.4437463251003,123.529411764706,100,123.512515379429,95.3549288241849,68,68,57.9640673984266,57.0958911054126,#FFAA40,#FFF1DF
Penn,Merrimack,153,171,224,125,2025-11-28,home,W,77,65,71.2217413282347,60.0073838789287,111.594202898551,92.8571428571429,111.069206369866,92.2637319135419,69,70,64.1237509981503,65.0389732068937,#FFE3C0,#FFEBD2
Penn,La Salle,153,269,250,225,2025-11-29,home,W,73,71,73,71,110.606060606061,109.230769230769,110.606060606061,109.230769230769,66,65,66,65,#FFE5C5,#EAF2F9
Penn,Hofstra,153,75,85,59,2025-11-30,home,L,60,77,53.107226765436,67.4364817764419,89.5522388059701,114.925373134328,89.3931414995834,111.988133853968,67,67,59.4086144356874,60.2175243534095,#82B2DB,#E1EDF6
Penn,Villanova,153,46,47,36,2025-12-06,neutral,L,63,90,41.9830955575736,70.8059886892286,94.0298507462687,136.363636363636,92.2389344318448,153.680973324328,67,66,45.5155903699156,46.0733603891223,#99C0E1,#5B9ACF
Penn,Lafayette,153,317,318,291,2025-12-08,home,W,74,72,74,72,104.225352112676,100,104.225352112676,100,71,72,71,72,#F8FBFD,#FFF9F2
Penn,Rutgers,153,113,137,114,2025-12-20,away,L,69,70,69,70,98.5714285714286,100,98.5714285714286,100,70,70,70,70,#CBDFF0,#FFF9F2
Penn,George Mason,153,92,103,104,2025-12-28,away,L,79,83,79,83,112.857142857143,120.289855072464,112.857142857143,120.289855072464,70,69,70,69,#FFDBAD,#C7DCEE
Penn,NJIT,153,327,345,262,2025-12-31,home,W,80,61,72.2614793342175,52.3066710081217,112.676056338028,85.9154929577465,114.495117012581,83.6073998958272,71,71,63.11315383544,62.5622505583173,#FFD39D,#FFDBAE
Penn,Princeton,153,244,247,243,2026-01-05,away,L,76,78,67.8716586875269,78,111.764705882353,114.705882352941,106.702847895957,122.433639182165,68,68,63.6081042126513,63.7079813366867,#FFF7ED,#C0D8EC
Penn,Brown,153,274,340,154,2026-01-10,home,W,81,73,78.425920683307,72.3979701861446,119.117647058824,105.797101449275,119.103786653761,108.882494531658,68,69,65.846706378273,66.491836449517,#FFBE6D,#EBF3F9
Penn,Dartmouth,153,266,269,257,2026-01-17,away,W,84,74,78.7855772113051,70.0910126716935,115.068493150685,101.369863013699,111.929589987134,100.843430044679,73,73,70.3885158699868,69.5047884038056,#FFDFB7,#FFFBF6
Penn,Harvard,153,137,208,83,2026-01-19,away,L,63,64,60.9358831256425,64,100,100,97.9338390949765,100,63,64,62.2214789992524,64,#C6DCEE,#FFF9F2
Penn,Yale,153,60,39,141,2026-01-24,home,L,60,77,54.088637847768,66.3529076334183,89.5522388059701,116.666666666667,88.053096873589,108.504460753189,67,66,61.4272975832058,61.152239431288,#78ABD7,#EDF3F9
Penn,Columbia,153,198,190,212,2026-01-30,away,L,67,72,67,72,98.5294117647059,105.882352941176,98.5294117647059,107.195452315969,68,68,68,67.167028492751,#CBDFF0,#F1F6FB
